User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charge Status,Charge Difference
User_133,BMW i3,50,Station_199,Houston,6/1/24 12:00,6/1/24 12:41,65.48719595789339,2.0662813799021897,37.57728956063927,31.14502051485556,Evening,Thursday,42.83535123,83.70937054043276,102.23907267794996,17.522727671566376,6,DC Fast Charger,Long-Distance Traveler,Correct,40.87401931
User_134,Hyundai Kona,85,Station_13,Houston,6/1/24 13:00,6/1/24 16:19,33.88719708294054,3.625604853300888,18.604260903972325,24.46832039951016,Night,Monday,40.14074746609202,63.34760037685963,267.8436816447363,-4.160747933,2.778246565868397,DC Fast Charger,Long-Distance Traveler,Correct,23.20685291
User_135,Chevy Bolt,48.46959856054178,Station_271,Los Angeles,6/1/24 14:00,6/1/24 15:08,47.29002739188249,3.294730867342969,15.408979759429108,46.27027201372587,Morning,Wednesday,28.20501289429486,50.64036663152135,277.49342012825457,7.122847043805255,7,DC Fast Charger,Long-Distance Traveler,Correct,22.43535374
User_136,Chevy Bolt,100,Station_89,Chicago,6/1/24 15:00,6/1/24 18:48,48.48756787108178,0.5639379356338684,16.75976742648834,7.600448838257698,Morning,Saturday,35.889037420116495,90.85231272,103.91165064214256,0.5341116925185432,7,Level 2,Long-Distance Traveler,Correct,54.9632753
User_138,Nissan Leaf,85,Station_444,Houston,6/1/24 17:00,6/1/24 18:05,30.06513890238722,1.2674299555740305,35.87112112811267,35.03863444597721,Night,Friday,13.948323455933185,93.59847436377936,122.76475966549545,33.018171296489285,1,DC Fast Charger,Long-Distance Traveler,Correct,79.65015091
User_139,Nissan Leaf,85,Station_278,San Francisco,6/1/24 18:00,6/1/24 19:21,74.10645011572457,2.9654194045690128,32.29091083148934,25.66318431642069,Evening,Tuesday,33.43975255292256,86.90439983944351,179.58852665574395,14.12322245819798,4,Level 1,Long-Distance Traveler,Correct,53.46464729
User_141,Tesla Model 3,100,Station_474,Houston,6/1/24 20:00,6/1/24 21:02,47.37743937319623,1.2995270359925628,48.16033463,28.11485498505232,Morning,Monday,23.63676231573029,68.05817011355497,152.25986699080715,8.511630397,4,DC Fast Charger,Casual Driver,Correct,44.4214078
User_142,Hyundai Kona,62,Station_481,San Francisco,6/1/24 21:00,6/1/24 23:50,45.99296137212069,2.845705702692192,30.603528099327633,23.613280309353357,Night,Wednesday,34.86960937739784,77.63659352947695,108.66064519821856,3.849914000702734,6,Level 2,Commuter,Correct,42.76698415
User_143,BMW i3,75,Station_203,Chicago,6/1/24 22:00,7/1/24 0:55,48.28787199679971,2.0735530968912244,34.388042437016395,30.236758806054713,Night,Wednesday,61.86690561,92.68815020624268,208.75457770103313,-8.036309429,6,Level 1,Commuter,Correct,30.82124459
User_144,BMW i3,50,Station_74,Houston,6/1/24 23:00,7/1/24 2:18,78.69341922441535,2.8560625647309243,36.56255636850435,7.639601311112014,Evening,Tuesday,38.190620728517224,82.43448922749442,17.241597203507894,12.737924554170815,7,Level 1,Long-Distance Traveler,Correct,44.2438685
User_145,BMW i3,93.09486955069778,Station_25,San Francisco,7/1/24 0:00,7/1/24 1:27,68.03002486170053,1.5169722905210936,16.395516801190116,18.969875801989456,Morning,Tuesday,50.70024741009175,60.745990617404885,148.08643232831258,34.79282128606109,0,Level 2,Casual Driver,Correct,10.04574321
User_146,BMW i3,85,Station_101,Houston,7/1/24 1:00,7/1/24 4:33,40.24838259933458,3.635489899529857,33.732264264339975,17.24311508,Night,Tuesday,45.02731340187831,77.80287971223682,28.45468192760388,38.96813600946469,6,DC Fast Charger,Commuter,Correct,32.77556631
User_147,BMW i3,100,Station_176,Los Angeles,7/1/24 2:00,7/1/24 5:01,74.28073484499863,1.0613444684528497,41.34180124259758,12.886505421507136,Evening,Thursday,66.00513379945605,82.71272303828141,35.47986919070103,4.761855467358831,7,Level 2,Casual Driver,Correct,16.70758924
User_148,Chevy Bolt,85,Station_427,San Francisco,7/1/24 3:00,7/1/24 6:50,42.69140537961698,3.8843298731684666,38.870129190378194,20.261989068125345,Afternoon,Monday,20.218355153539143,99.52824374458474,246.41021206902943,7.464952137455482,1,DC Fast Charger,Commuter,Correct,79.30988859
User_150,BMW i3,100,Station_166,Los Angeles,7/1/24 5:00,7/1/24 6:00,52.884130298910776,1.2769826575664145,35.525961628694056,7.953494180330694,Night,Sunday,30.59535960979457,76.02826980706824,186.8140685808714,19.18928092352464,0,Level 1,Commuter,Correct,45.4329102
User_151,Tesla Model 3,50,Station_41,San Francisco,7/1/24 6:00,7/1/24 7:24,34.96988837156509,2.4966027035075133,19.6515445,16.52800213755549,Night,Monday,36.732618067770495,69.40761440444862,249.05983759905172,9.598491187054968,4,Level 2,Commuter,Correct,32.67499634
User_152,Tesla Model 3,85,Station_429,New York,7/1/24 7:00,7/1/24 7:39,55.917563167265556,2.5532165954055572,6.638807142566019,25.571872480695895,Night,Saturday,46.86961641870514,67.95937767082825,179.0935734839093,15.16931484091992,6,DC Fast Charger,Commuter,Correct,21.08976125
User_153,Tesla Model 3,62,Station_344,San Francisco,7/1/24 8:00,7/1/24 11:37,76.59801205371735,3.320835389,31.59720483051509,19.341141040008477,Morning,Friday,69.31359126903999,92.69136039163782,290.9884769869868,31.248892630001492,3,DC Fast Charger,Casual Driver,Correct,23.37776912
User_154,Tesla Model 3,100,Station_424,New York,7/1/24 9:00,7/1/24 11:39,20.25597516487363,1.3517035922154306,3.0234852824803093,31.88608393393438,Evening,Friday,79.64988507290505,88.23701957020575,32.00803709196611,36.54506397911559,0,Level 1,Casual Driver,Correct,8.587134497
User_157,BMW i3,85,Station_97,San Francisco,7/1/24 12:00,7/1/24 13:12,42.69140537961698,2.719106374117618,9.952338390426377,11.75449370757777,Morning,Friday,20.15540252711544,87.84398762403399,81.38711340929943,37.84252106086522,3,Level 1,Casual Driver,Correct,67.6885851
User_158,Hyundai Kona,50.87061708,Station_145,Houston,7/1/24 13:00,7/1/24 16:08,23.57128153810389,0.8419612388537623,49.783719033865715,21.99640804730698,Night,Friday,51.07152573,79.00243296681866,267.3473926242877,-3.089617682,3,DC Fast Charger,Casual Driver,Correct,27.93090724
User_159,Tesla Model 3,62,Station_216,Chicago,7/1/24 14:00,7/1/24 17:47,42.69140537961698,1.992542783523512,21.740189778197777,8.610343126829836,Evening,Friday,45.19283551297715,52.93614671871657,56.90417362243817,38.586648,3,DC Fast Charger,Long-Distance Traveler,Correct,7.743311206
User_160,Chevy Bolt,100,Station_229,Los Angeles,7/1/24 15:00,7/1/24 16:36,41.08911136063269,5.2203593752244375,7.854182226306737,37.370595903195635,Afternoon,Wednesday,10.714395070146608,64.15980029037753,35.43902475,-2.560800824,6.644424525023004,Level 2,Long-Distance Traveler,Correct,53.44540522
User_161,Chevy Bolt,58.01213069644658,Station_313,Los Angeles,7/1/24 16:00,7/1/24 17:25,48.99847458311938,3.7364814721594968,2.5609434336711026,15.92953470474863,Night,Saturday,15.600515432835518,98.00224205841444,85.09726682,15.56371033278488,6,Level 2,Long-Distance Traveler,Correct,82.40172663
User_162,Tesla Model 3,85,Station_130,New York,7/1/24 17:00,7/1/24 18:32,10.27760809,2.3616183518068494,45.68669179564876,7.053679429922485,Morning,Wednesday,27.840014483078228,52.20550797473095,39.27594025704913,35.09405876525552,1.8034882416338545,Level 2,Long-Distance Traveler,Correct,24.36549349
User_163,Hyundai Kona,85,Station_352,Houston,7/1/24 18:00,7/1/24 21:52,45.57396766460627,3.2658556656540156,11.089826996423842,34.02915242344273,Evening,Monday,45.70606019537613,87.23241204777877,217.58992772592953,-9.090468359,1,Level 2,Commuter,Correct,41.52635185
User_164,Tesla Model 3,62,Station_377,New York,7/1/24 19:00,7/1/24 19:44,69.10554639,3.275193659758267,22.986215537833935,9.357435457424016,Afternoon,Monday,58.58472327585143,62.96258203508435,101.37507173794312,1.4966651775801347,1,Level 2,Long-Distance Traveler,Correct,4.377858759
User_166,Nissan Leaf,85,Station_472,Los Angeles,7/1/24 21:00,7/1/24 23:25,14.495687027174723,2.546129258443054,21.24491493482296,30.87446728481199,Night,Wednesday,30.75797031727749,56.511397317926814,119.35663296927396,-5.59879854,0.6749470227894747,Level 2,Commuter,Correct,25.753427
User_167,BMW i3,75,Station_137,Houston,7/1/24 22:00,8/1/24 0:01,54.64087910335184,3.249662139065254,19.709488492511113,18.843860672639877,Morning,Monday,27.017063596143707,85.53675893440291,130.55196295061603,12.629501276977535,5,Level 1,Commuter,Correct,58.51969534
User_168,Chevy Bolt,75,Station_324,Chicago,7/1/24 23:00,8/1/24 1:47,67.89119052685948,3.0072916928991527,9.684686976,11.33027693232195,Afternoon,Wednesday,64.31430157283006,77.58261619096179,32.89268076447516,16.317675470507673,6,Level 2,Casual Driver,Correct,13.26831462
User_169,Tesla Model 3,100,Station_337,Chicago,8/1/24 0:00,8/1/24 3:15,22.742594390832505,1.030563727656758,29.635980652736865,8.229053615,Evening,Thursday,76.22513954753002,85.77858051012342,280.97792751849477,-2.910447929,4,DC Fast Charger,Casual Driver,Correct,9.553440963
User_170,BMW i3,85,Station_273,Houston,8/1/24 1:00,8/1/24 2:16,56.01783153828373,1.0409740232745897,37.85307847614943,14.577098745750815,Evening,Monday,18.037296920680053,61.93129743563027,14.723649268668742,11.492756176546411,7,Level 1,Long-Distance Traveler,Correct,43.89400051
User_171,Tesla Model 3,85,Station_117,Houston,8/1/24 2:00,8/1/24 3:26,127.75747441174424,0.9845492206293912,9.286497700383908,20.34244787321107,Night,Monday,27.64544589095541,90.29992272783537,103.95782513502562,18.405333154548053,1,Level 2,Casual Driver,Correct,62.65447684
User_172,Tesla Model 3,100,Station_306,New York,8/1/24 3:00,8/1/24 4:19,13.87716708884735,0.5212915882023574,9.913419024012205,26.91381758017875,Night,Monday,40.79935581886867,71.37903684865236,136.27861262043376,24.759622240779493,5,Level 2,Commuter,Correct,30.57968103
User_173,Nissan Leaf,75,Station_368,Houston,8/1/24 4:00,8/1/24 5:40,42.69140537961698,3.473821821725668,32.59959954238724,37.20674099184738,Night,Monday,68.79319057276534,75.66889916419906,62.412851429860915,27.90141336477093,7,DC Fast Charger,Casual Driver,Correct,6.875708591
User_174,BMW i3,100,Station_94,Chicago,8/1/24 5:00,8/1/24 7:52,47.824367849448386,2.0468743813136925,6.082778486824532,35.98941824714308,Night,Tuesday,61.57804690727161,97.96189523417006,90.11434022451289,7.166868100746985,2,Level 1,Casual Driver,Correct,36.38384833
User_175,BMW i3,50,Station_168,Houston,8/1/24 6:00,8/1/24 8:55,71.14274635725945,1.7251361548508353,14.829910982037749,37.01632786110325,Afternoon,Saturday,73.16017408923142,75.75484663014795,150.27002206227104,17.424867055261124,5,DC Fast Charger,Long-Distance Traveler,Correct,2.594672541
User_176,Nissan Leaf,85,Station_442,New York,8/1/24 7:00,8/1/24 8:51,6.08863209,3.284946614350205,4.868312092,9.194135634723237,Night,Saturday,14.453311424346262,61.79033242153907,54.81602107095647,6.170556621368309,2,DC Fast Charger,Commuter,Correct,47.337021
User_178,Tesla Model 3,95.69778086899464,Station_341,New York,8/1/24 9:00,8/1/24 11:14,78.83314651875263,2.921583661643124,8.424644632127169,23.304729691666346,Afternoon,Wednesday,12.48227539344258,78.60859386438283,118.69508311078516,4.7608097846417365,0,DC Fast Charger,Casual Driver,Correct,66.12631847
User_179,Hyundai Kona,100,Station_149,New York,8/1/24 10:00,8/1/24 11:57,63.23651609867501,0.8358451423130647,5.255799991325633,39.69535324151392,Afternoon,Wednesday,31.109190083193596,50.163546266562506,132.9596225238148,30.790815038255943,2,Level 1,Casual Driver,Correct,19.05435618
User_180,Tesla Model 3,50,Station_402,San Francisco,8/1/24 11:00,8/1/24 11:31,50.161380878417674,3.984418263508884,29.087280550451776,8.854761003,Night,Thursday,62.13327965500456,95.39612687084605,42.37605575,18.459977606948577,7,DC Fast Charger,Casual Driver,Correct,33.26284722
User_182,Chevy Bolt,50,Station_413,Los Angeles,8/1/24 13:00,8/1/24 14:53,61.00032235899777,3.0265248396325015,5.720465260145438,20.416377584249975,Morning,Tuesday,44.94524692565111,66.19582006310851,232.32103894174472,27.544791084808317,6,Level 2,Casual Driver,Correct,21.25057314
User_183,Tesla Model 3,62,Station_152,Houston,8/1/24 14:00,8/1/24 15:12,47.31460938,0.9689769691243776,10.16337295016612,25.92447734982421,Afternoon,Sunday,40.48798796741036,98.82353364240996,260.6613918475854,23.72798354443762,5,Level 1,Casual Driver,Correct,58.33554567
User_186,BMW i3,50,Station_401,San Francisco,8/1/24 17:00,8/1/24 20:15,10.640152157210183,3.0806034583458395,19.167160983415208,6.499435839088151,Morning,Monday,66.57606983592258,69.15765779890351,81.30727352,20.623514072810465,6,Level 2,Long-Distance Traveler,Correct,2.581587963
User_188,Tesla Model 3,85,Station_42,Chicago,8/1/24 19:00,8/1/24 20:11,36.15792621947456,3.1018270774146552,46.32809897435823,37.206419105466765,Evening,Monday,12.666303598100477,86.88327763624466,87.12429821035957,28.730037319439177,2,Level 2,Casual Driver,Correct,74.21697404
User_189,Tesla Model 3,50,Station_496,Houston,8/1/24 20:00,8/1/24 22:42,63.62653233247981,2.0400221150977345,9.986771923019903,35.02872011996518,Afternoon,Sunday,41.006080032057206,71.25331650755305,152.25986699080715,5.098606887092302,1,Level 1,Commuter,Correct,30.24723648
User_190,Chevy Bolt,50,Station_212,Houston,8/1/24 21:00,8/1/24 23:48,8.349591228417406,2.3126750622410013,47.48218948900026,19.75286860317101,Morning,Sunday,43.32205190716476,62.97068755428872,311.63040806348147,3.0496907704113987,5,Level 1,Long-Distance Traveler,Correct,19.64863565
User_193,BMW i3,85,Station_82,Chicago,9/1/24 0:00,9/1/24 2:29,55.97943470013186,1.106862482944654,13.79927221343662,31.52986270848626,Evening,Monday,2.3259589947386745,71.03902179038346,67.87474828378124,11.442580470841843,5,Level 1,Casual Driver,Correct,68.7130628
User_194,Nissan Leaf,62,Station_17,New York,9/1/24 1:00,9/1/24 1:30,38.50773758511891,0.9764775412267896,15.809921563951589,38.188529965592856,Morning,Wednesday,37.91329561411469,57.53677417403917,252.97342956956808,21.38432172230572,3,DC Fast Charger,Commuter,Correct,19.62347856
User_195,BMW i3,85,Station_73,San Francisco,9/1/24 2:00,9/1/24 4:39,13.105812024979125,0.5690623348394185,14.554415345938793,28.93465228460907,Night,Sunday,12.044342771950358,91.06953924455011,201.5628074107787,1.856657823,7,DC Fast Charger,Casual Driver,Correct,79.02519647
User_197,Chevy Bolt,50,Station_433,Los Angeles,9/1/24 4:00,9/1/24 5:30,52.509808942682945,2.764323587,17.12970237970592,43.15651392509583,Evening,Thursday,30.475116614130098,90.93210942692164,152.25751528544956,-7.432249212,0,Level 1,Commuter,Correct,60.45699281
User_198,Tesla Model 3,85,Station_157,New York,9/1/24 5:00,9/1/24 7:58,12.128018048871455,0.9802518418740852,32.09970635847218,31.071893918945783,Morning,Friday,47.72203883616639,62.35988112699489,212.5522238689407,-1.206170461,3,Level 2,Commuter,Correct,14.63784229
User_199,Hyundai Kona,75,Station_223,New York,9/1/24 6:00,9/1/24 7:57,28.98835178470727,3.275752116632101,25.603799331857445,8.690730198272519,Morning,Tuesday,39.673892812718094,60.73040958658508,195.95558163078329,7.186570885386455,3,DC Fast Charger,Casual Driver,Correct,21.05651677
User_201,Nissan Leaf,62,Station_338,San Francisco,9/1/24 8:00,9/1/24 10:36,80.72941928487083,2.8771910937329785,36.78209781352172,12.94572889437292,Night,Saturday,70.51514965068588,92.97486255,211.63387445848252,4.741180801072689,4,Level 1,Casual Driver,Correct,22.4597129
User_202,Chevy Bolt,85,Station_404,New York,9/1/24 9:00,9/1/24 11:49,53.586672861832675,3.445384636919679,6.927506568259337,7.441371986211872,Afternoon,Monday,58.07325463341602,92.26582398,101.95047923302448,7.377646953805616,6.455612284469378,Level 1,Casual Driver,Correct,34.19256935
User_205,BMW i3,100,Station_47,Chicago,9/1/24 12:00,9/1/24 13:51,17.854873424356434,2.505005630664888,48.38467691618706,38.49605367651061,Evening,Tuesday,43.82063366672827,58.45469784758049,268.9717585141519,19.26489439702416,2.0076405888800446,Level 2,Casual Driver,Correct,14.63406418
User_206,Chevy Bolt,62,Station_107,New York,9/1/24 13:00,9/1/24 15:38,63.85425613845187,3.887300863600527,37.22881554336963,8.317684005,Morning,Sunday,17.58200971130968,74.04968197104762,128.3524660979024,28.166794014649128,3.281116643,Level 1,Commuter,Correct,56.46767226
User_208,Chevy Bolt,85,Station_265,San Francisco,9/1/24 15:00,9/1/24 17:35,62.24807114091579,3.4320856583121735,18.589472298830444,15.584684463947925,Evening,Tuesday,78.60469650901624,99.52158491419787,102.9238174711238,20.808674270657335,6,Level 2,Commuter,Correct,20.91688841
User_210,BMW i3,85,Station_79,Los Angeles,9/1/24 17:00,9/1/24 17:53,6.961875674256488,2.4227759300549403,22.672767380865302,26.223704452170736,Night,Monday,16.340813424043915,78.75846708787853,86.56483570911978,29.56154848251917,1,Level 2,Casual Driver,Correct,62.41765366
User_211,Chevy Bolt,85,Station_155,Houston,9/1/24 18:00,9/1/24 18:43,75.18617180833594,3.623184645772829,53.174782799295336,14.735387089264703,Evening,Tuesday,17.16005127164052,64.31018702277949,150.0470023654809,24.92336832058132,5,Level 1,Casual Driver,Correct,47.15013575
User_212,BMW i3,50,Station_271,Los Angeles,9/1/24 19:00,9/1/24 20:05,1.7545202338044217,0.7973944310128724,8.430755655329502,22.724395745775627,Evening,Wednesday,27.118106851125184,78.96915418957035,65.88939460451076,25.93608210131172,2,Level 1,Casual Driver,Correct,51.85104734
User_213,Chevy Bolt,81.65318205107059,Station_476,Los Angeles,9/1/24 20:00,9/1/24 23:46,73.61433544405698,3.665318917813474,3.855782923246637,14.124802364781267,Evening,Tuesday,46.807860636393485,86.59530628854822,162.06302022181248,33.860787696770295,7,DC Fast Charger,Commuter,Correct,39.78744565
User_214,Nissan Leaf,62,Station_485,Los Angeles,9/1/24 21:00,10/1/24 0:52,6.377874090357831,0.9035194095926008,33.84247374666808,27.80226589384772,Morning,Saturday,46.18102100188867,99.01491659931033,169.11197877085093,-2.960534093,2,DC Fast Charger,Commuter,Correct,52.8338956
User_215,Chevy Bolt,62,Station_247,Los Angeles,9/1/24 22:00,9/1/24 22:53,51.16182197500394,1.2866745067137464,15.002975608272422,39.816587305744875,Evening,Wednesday,44.271627914052694,90.66847432,35.45627590442558,31.917598615028034,1.8880374825335764,DC Fast Charger,Casual Driver,Correct,46.3968464
User_216,Chevy Bolt,75,Station_19,Los Angeles,9/1/24 23:00,10/1/24 2:37,28.22969163134975,1.2186895776866975,23.437410108212937,36.34122452156407,Morning,Thursday,61.787748676456275,65.21596737627195,91.12057889,24.321458363288237,7,DC Fast Charger,Commuter,Correct,3.4282187
